subject,session,mean_timing,median_timing,std_timing,cv_timing,iqr_timing,min_timing,max_timing,range_timing,n_outliers,outlier_rate,q25,q75,n_keystrokes,rt_trend,early_vs_late_ratio,acceleration,recovery_rate,variability_trend,outlier_clustering,inferred_state
s029,2,0.13100374193548386,0.09090000000000001,0.11361854556222474,0.8672857477035347,0.09057500000000002,-0.0367,0.9596,0.9963,72,0.04645161290322581,0.0676,0.158175,1550,-3.2302706742088473e-06,0.9786620937838307,0.15671324289405686,-9.494597876273242e-06,-0.0314475289125182,-13.678899082568808,1
s029,3,0.12216509677419356,0.09015000000000001,0.09878506273963945,0.8086127440269244,0.08175,-0.0534,0.9331,0.9865,70,0.04516129032258064,0.0669,0.14865,1550,-3.086919454795111e-06,0.9683419465444091,0.14457422480620152,2.5468305220634927e-05,-0.015135146420867537,-14.358490566037736,1
s029,4,0.12116348387096773,0.09004999999999999,0.09514583968050208,0.78526179158099,0.0846,-0.0352,0.8423,0.8775000000000001,71,0.045806451612903226,0.0684,0.153,1550,1.887648614911982e-05,1.1294193359040694,0.139962661498708,1.4653070484115669e-06,0.01941488882198858,-15.793814432989691,1
s029,5,0.11207954838709677,0.0903,0.09816498272471927,0.8758431693756815,0.065725,-0.0489,1.4399,1.4888,44,0.02838709677419355,0.0655,0.131225,1550,-4.1063355684115676e-07,1.0044157434851901,0.1305198966408269,-5.26216683036739e-05,0.041068779345961134,-24.64516129032258,1
s029,6,0.11262032258064515,0.0887,0.10735834060132513,0.9532683344616971,0.06757499999999998,-0.0491,1.8638,1.9128999999999998,24,0.015483870967741935,0.0671,0.134675,1550,2.373806822033687e-06,0.9988085441273531,0.12875729974160208,-1.5720476510881699e-06,-0.016887640246675356,-46.5,1
s029,7,0.10826019354838708,0.0887,0.08493487445871324,0.7845366532076131,0.06324999999999999,-0.0557,0.9498,1.0055,65,0.041935483870967745,0.065625,0.128875,1550,1.0492886378832239e-05,1.1200838749123023,0.12429166666666668,4.899160099303177e-05,0.019621886277939427,-18.083333333333332,1
s029,8,0.11317535483870969,0.0942,0.0998053584396208,0.8818569795948613,0.06545000000000001,-0.0787,1.2996,1.3783,35,0.02258064516129032,0.0686,0.13405,1550,-1.3794813569725137e-06,0.9029633065530407,0.132137661498708,7.960455577811967e-05,-0.03136003933717496,-30.045454545454547,1
s030,1,0.2307238709677419,0.14215,0.2929061837437683,1.2695041610174747,0.16377499999999998,-0.0242,4.0105,4.034700000000001,47,0.03032258064516129,0.092975,0.25675,1550,-5.7070624889253455e-05,0.7511204528108776,0.3013458010335917,-0.00020142740582052736,-0.2780389650686205,-25.065573770491802,2
s030,2,0.1995467741935484,0.13735,0.16946496130158886,0.8492450591667278,0.152525,0.0049,1.276,1.2711000000000001,66,0.04258064516129032,0.091675,0.2442,1550,-2.8666141541410248e-05,0.8504774761319644,0.24399043927648575,-0.0001452026228206537,-0.10291536646516972,-15.049504950495049,1
s030,3,0.23083935483870968,0.17459999999999998,0.1759354614795874,0.7621521011892187,0.18287499999999995,-0.0084,1.5895,1.5978999999999999,52,0.03354838709677419,0.1143,0.29717499999999997,1550,-5.4949602436140794e-05,0.7423308778121223,0.2725925064599483,-5.008759921939499e-06,-0.07342017192553618,-19.57894736842105,2
s030,4,0.194241935483871,0.14739999999999998,0.15167912058704835,0.7808732925560788,0.1433,-0.0174,1.4141,1.4315,53,0.034193548387096775,0.1003,0.2436,1550,-2.406099552067218e-05,0.8432243453845094,0.22480387596899223,-5.613005313183984e-05,-0.05994580549946542,-19.256410256410255,1
s030,5,0.17941006451612904,0.1424,0.12703329475426853,0.7080571931105634,0.129075,-0.0073,1.2162,1.2235,46,0.02967741935483871,0.0956,0.224675,1550,-2.7047349527949197e-05,0.8250120285949207,0.20144509043927647,-0.00010583357179501093,-0.040439005064627886,-21.09722222222222,0
s030,6,0.1968813548387097,0.14965,0.15616942237395906,0.793211877732245,0.1391,-0.015,1.8435,1.8584999999999998,58,0.03741935483870968,0.104,0.2431,1550,-3.7480748493212065e-05,0.7864546799982558,0.22687913436692508,-3.5053294251398e-05,-0.056511662540786226,-18.524390243902438,1
s030,7,0.2233895483870968,0.174,0.16728168222161333,0.7488306171832454,0.16315000000000002,0.0012,1.8328,1.8316,47,0.03032258064516129,0.119,0.28215,1550,-3.818716857845961e-05,0.8142719458940544,0.255865180878553,-6.221691505350572e-05,-0.09286296148461406,-20.0,1
s030,8,0.19832812903225805,0.1536,0.14301983289846878,0.7211236876616685,0.14539999999999997,0.0083,1.3064,1.2981,51,0.032903225806451615,0.1077,0.2531,1550,-8.793938472855434e-06,0.9064585357360976,0.22481408268733852,-4.327947966372888e-06,-0.02028195128070248,-18.80246913580247,1
s031,1,0.21504135483870968,0.12865,0.23850208836463768,1.109093548308303,0.20787499999999998,0.013,2.6127,2.5997,79,0.05096774193548387,0.0694,0.277275,1550,-1.9084230641618592e-05,0.866101072305996,0.30751737726098194,-3.373152308695708e-05,-0.017640685462489397,-15.510204081632653,2
s031,2,0.1969789677419355,0.127,0.19141485578634862,0.9717478278660409,0.17947500000000005,-0.0243,2.1138,2.1381,61,0.03935483870967742,0.0808,0.26027500000000003,1550,-1.4763055387932141e-05,0.9222232731967249,0.25516537467700257,-5.657664416104102e-06,-0.04088740320678402,-18.825,1
s031,3,0.17151212903225804,0.1176,0.15065310401601678,0.8783765118510669,0.15797500000000003,-0.0327,1.1738,1.2065,60,0.03870967741935484,0.0742,0.23217500000000002,1550,-8.112802544350638e-06,0.9527893135136856,0.21489599483204133,-1.356663908245099e-05,-0.0290830950924576,-17.51764705882353,0
s031,4,0.17396464516129034,0.12135,0.15979448604188512,0.9185404732855927,0.14242500000000002,-0.1214,1.2883,1.4097,57,0.036774193548387096,0.079775,0.2222,1550,-1.4470326321105205e-05,0.8805682470584234,0.21897816537467701,-5.1175340226809484e-05,-0.033887637893630584,-21.661971830985916,0
s031,5,0.18408367741935483,0.1227,0.17697872286372898,0.961398446327838,0.15285,-0.0113,1.5614,1.5727,62,0.04,0.0781,0.23095000000000002,1550,9.481271174776609e-07,1.0573129637785827,0.23707422480620155,-1.9636795796887327e-05,0.006043955467129991,-19.766233766233768,1
s031,6,0.16282858064516129,0.1148,0.16389872888931695,1.0065660566091217,0.12427500000000001,-0.0285,2.3592,2.3877,43,0.027741935483870966,0.074475,0.19875,1550,-1.7669577359026147e-06,0.8930193983609429,0.20219250645994835,2.274009997344703e-05,-0.011103161587686039,-27.62962962962963,1
s031,7,0.16433232258064515,0.11925,0.16083725120321354,0.978725730591153,0.11015,-0.0396,1.434,1.4736,65,0.041935483870967745,0.0789,0.18905,1550,4.00849148082621e-06,1.0372736386241637,0.20526963824289407,1.1631180991123983e-05,0.05263944870579776,-19.558441558441558,1
s031,8,0.15071374193548387,0.11395,0.1545974760827589,1.0257621391073815,0.098725,-0.0461,1.9624,2.0084999999999997,46,0.02967741935483871,0.076,0.174725,1550,2.3994626885079337e-06,1.005157902226978,0.19044541343669247,-5.369114185762931e-05,0.026899165351579463,-25.224137931034484,1
s032,1,0.16177741935483872,0.1021,0.18395769922190724,1.137096653283658,0.107325,-0.0171,2.0428,2.0599000000000003,64,0.04129032258064516,0.0728,0.180125,1550,-5.763325260153519e-05,0.6582857039641368,0.20269121447028424,-0.00014066140504198204,-0.11794472436538753,-18.2625,2
s032,2,0.14781509677419355,0.1037,0.14654897119797253,0.9914276888385389,0.09415000000000003,-0.0367,1.4108,1.4475,68,0.04387096774193548,0.0773,0.17145000000000002,1550,-2.8108242614957823e-05,0.7948556575718327,0.17698068475452194,-4.1858820375196755e-05,-0.06455186924819879,-18.72151898734177,0
s032,3,0.1345728387096774,0.1001,0.13259822576176325,0.9853194873026083,0.08972500000000001,-0.0414,1.5878,1.6292000000000002,52,0.03354838709677419,0.0747,0.16442500000000002,1550,1.1142522525839311e-05,1.133242433862653,0.15647099483204135,-5.590955213030051e-05,0.06227902981369103,-25.516666666666666,1
s032,4,0.1242067741935484,0.09620000000000001,0.11508360573491348,0.9265410839387793,0.07667500000000002,-0.042,1.2112,1.2532,43,0.027741935483870966,0.0754,0.15207500000000002,1550,-3.7470193838085384e-07,1.0246662255911816,0.1413982558139535,-3.067457328249583e-05,0.039825493328191144,-29.47826086956522,1
s032,5,0.13769251612903227,0.1031,0.17879750098056432,1.298517940474507,0.083175,-0.0617,3.9843,4.046,33,0.02129032258064516,0.08245,0.165625,1550,-1.0055289929361028e-05,0.9563433724578709,0.16295478036175712,-6.541654485786382e-05,-0.16080796003037173,-41.74285714285714,2
s032,6,0.13961929032258064,0.11075,0.11589862709871643,0.8300987401683713,0.08587499999999999,-0.0541,1.0745,1.1286,68,0.04387096774193548,0.083525,0.1694,1550,-1.756158383953679e-05,0.786379119446879,0.16345587855297158,-3.37965651206616e-05,-0.03887442095272875,-20.11842105263158,0
s032,7,0.12733503225806453,0.1098,0.11781944050044402,0.9252639524817784,0.0768,-0.1057,1.1366,1.2423,54,0.03483870967741935,0.076,0.1528,1550,2.5427529874840388e-05,1.22666214230408,0.1656541989664083,-2.8124391922722853e-05,0.05304967971459544,-22.870967741935484,1
s032,8,0.11515374193548386,0.1012,0.10115756152527527,0.8784489446552658,0.06562500000000002,-0.0807,0.9705,1.0512000000000001,47,0.03032258064516129,0.07264999999999999,0.138275,1550,1.920527879377858e-05,1.1827790782569332,0.14146208010335917,-4.5347334256244385e-05,0.026854340334205043,-30.38,1
s033,1,0.29945025806451614,0.21350000000000002,0.27079477373202493,0.9043033429957499,0.27435,-0.2355,2.0443,2.2798,72,0.04645161290322581,0.12015,0.39449999999999996,1550,-2.3915282889111222e-05,0.8746134974065763,0.39927874677002584,-9.177174190454854e-05,-0.06970753781374583,-15.474747474747474,2
s033,2,0.2741308387096774,0.1933,0.24386743612834558,0.8895990968295233,0.24949999999999997,-0.1355,1.6719,1.8074,79,0.05096774193548387,0.10969999999999999,0.35919999999999996,1550,-4.955753627986453e-05,0.8202573282682563,0.3654113695090439,-0.00018746567827523925,-0.05809543600691483,-12.678260869565218,2
s033,3,0.24358025806451614,0.1716,0.2201574612685009,0.9038358000851974,0.18822500000000003,-0.1,2.1107,2.2107,79,0.05096774193548387,0.112525,0.30075,1550,-1.3153112063998885e-05,0.9333794147546813,0.3134652454780362,-5.983349445608825e-05,-0.050423931255101,-13.9,2
s033,4,0.27352096774193546,0.18725,0.2488205138941469,0.9096911518598972,0.23660000000000003,-0.0989,2.4582,2.5571,71,0.045806451612903226,0.117425,0.35402500000000003,1550,-6.300080202779095e-06,1.0056076753631247,0.36313049095607236,-0.00019967663823172287,0.011421992606512388,-13.155172413793103,1
s033,5,0.2607962580645161,0.18585000000000002,0.2522406257451811,0.9671904820517006,0.23777499999999996,-0.1416,2.6997,2.8413,62,0.04,0.100275,0.33804999999999996,1550,-3.784006516118315e-05,0.8487693991623393,0.3510960594315245,-8.302441074186066e-05,-0.06389696104151796,-17.962962962962962,2
s033,6,0.2379786451612903,0.17770000000000002,0.20316592866368444,0.853711368995399,0.21162499999999998,-0.1625,1.4632,1.6257000000000001,71,0.045806451612903226,0.1026,0.314225,1550,-1.8501185640450408e-06,0.9938307752132189,0.3069948966408269,-9.698459924259412e-05,-0.03863253148743484,-15.168316831683168,1
s033,7,0.2288590322580645,0.17104999999999998,0.18539227677922848,0.810068385248581,0.178525,-0.1396,1.315,1.4546,69,0.044516129032258066,0.1163,0.294825,1550,-2.0966112583658652e-06,0.9799249733444766,0.2808130490956072,1.9322304803007225e-06,-0.010841546209253539,-14.94,1
s033,8,0.22324535483870964,0.16995,0.18776500962562967,0.841066407383384,0.160325,-0.1441,1.6202,1.7643,73,0.04709677419354839,0.1153,0.275625,1550,-1.4426580742157074e-05,0.9154093678908611,0.272477519379845,-0.0001475463711288651,-0.004326142733196453,-16.9010989010989,2
s034,1,0.17795012903225807,0.0932,0.2149825771409788,1.2080989781301577,0.104875,-0.2045,1.5513,1.7557999999999998,97,0.06258064516129032,0.0673,0.172175,1550,-1.3082731960185096e-05,0.9379321223114502,0.2558390826873385,-0.0002322767495997712,0.00730913992382351,-10.865248226950355,1
s034,2,0.14155535483870968,0.09525,0.1559559795015678,1.1017236186906987,0.077075,-0.1422,1.17,1.3121999999999998,85,0.054838709677419356,0.06467500000000001,0.14175000000000001,1550,-2.0998040628904884e-05,0.8396298846549298,0.19488171834625323,-0.0001478957342428391,-0.04440851910178817,-12.0625,2
s034,3,0.13136,0.0966,0.14027911181962632,1.0678901029957621,0.06874999999999999,-0.2287,1.3009,1.5295999999999998,89,0.05741935483870968,0.06315,0.1319,1550,-1.3733615679125802e-05,0.8618857388872974,0.17900891472868216,4.204499578502938e-06,-0.02052552304132746,-13.120689655172415,0
s034,4,0.13020154838709677,0.1021,0.13725014910687916,1.0541279783467035,0.07342500000000002,-0.0688,1.3876,1.4564,69,0.044516129032258066,0.066025,0.13945000000000002,1550,-1.8870289697948763e-05,0.8088577818186314,0.16446621447028426,-6.970997388522391e-05,-0.01700464804651658,-19.098765432098766,0
s034,5,0.12573264516129032,0.1018,0.1461137506239239,1.1620895141987662,0.07627499999999998,-0.1688,1.6269,1.7957,59,0.03806451612903226,0.060425,0.1367,1550,8.618767643678123e-08,0.97751762927357,0.17239315245478035,-1.1646367777511348e-05,-0.04941700450562943,-22.092307692307692,1
s034,6,0.11537032258064517,0.0968,0.1265505889277504,1.0968981380905196,0.06707500000000001,-0.1324,1.7289,1.8613000000000002,50,0.03225806451612903,0.0636,0.130675,1550,-1.688815101920294e-05,0.870857349670381,0.1536035529715762,-1.7430344699576995e-05,-0.04349081849610076,-29.0,2
s034,7,0.1119701935483871,0.1001,0.10389034958735047,0.9278310456024157,0.07404999999999999,-0.0963,0.9094,1.0057,58,0.03741935483870968,0.062875,0.136925,1550,-3.217625325049651e-05,0.7247894979688212,0.14772952196382427,-5.47587206079872e-05,-0.04518839386172743,-23.033333333333335,0
s034,8,0.10520019354838708,0.098,0.09846243052946128,0.9359440440585275,0.074125,-0.1184,1.0477,1.1661000000000001,58,0.03741935483870968,0.06075,0.134875,1550,-4.4733664620101304e-06,0.9862538105966311,0.14613817829457365,2.345973864600168e-05,0.005010390370632542,-23.80327868852459,1
s035,1,0.19095729032258063,0.11185,0.19273487237004194,1.0093035083444672,0.19892500000000002,-0.043,1.4083,1.4513,67,0.043225806451612905,0.066,0.264925,1550,-6.724061119746146e-05,0.6624177121772487,0.26337577519379846,-7.026739932405814e-05,-0.10745779627630075,-12.224137931034482,1
s035,2,0.1535242580645161,0.1034,0.13961478248726264,0.9093929184511915,0.12150000000000001,-0.0419,1.1986,1.2405000000000002,64,0.04129032258064516,0.068675,0.190175,1550,-3.434358877045083e-05,0.7833919845899227,0.19342939276485788,-5.262161674439257e-05,-0.05799630193481703,-16.0,0
s035,3,0.15227645161290324,0.10164999999999999,0.13619750831524016,0.8944036485550134,0.14140000000000003,-0.0427,1.2062,1.2489,73,0.04709677419354839,0.0596,0.201,1550,-1.6040123866185594e-05,0.9255548424961406,0.19704037467700256,-1.1316973573290193e-05,-0.024393062391524833,-15.464646464646465,0
s035,4,0.15709883870967742,0.0986,0.1611649125303317,1.025875735163335,0.12575,-0.0767,1.7732,1.8499,60,0.03870967741935484,0.0665,0.19225,1550,-8.81950153273868e-06,0.9175018368457156,0.19891854005167958,3.097404505765623e-05,-0.03437942542212513,-19.71794871794872,0
s035,5,0.14423793548387098,0.099,0.16452128680663777,1.140616340898015,0.11402500000000002,-0.0662,1.8758,1.942,37,0.023870967741935485,0.06282499999999999,0.17685,1550,7.123815552862091e-06,1.0473859439757778,0.178918992248062,1.2297997179707542e-06,0.05280817896507865,-34.17777777777778,1
s035,6,0.13358387096774194,0.0941,0.11895423125472546,0.8904768211622596,0.097075,-0.0591,1.3012,1.3602999999999998,65,0.041935483870967745,0.066,0.163075,1550,-8.596149581828559e-06,0.9017314838347689,0.15861311369509043,8.607296153935279e-06,0.002155013192145616,-16.010416666666668,1
s035,7,0.13189787096774194,0.09815,0.13908024525889245,1.0544460634003974,0.08865,-0.0609,2.3489,2.4098,35,0.02258064516129032,0.0675,0.15615,1550,-1.6936253996493863e-05,0.8879441384613248,0.15705213178294572,-1.9992645068483646e-05,-0.017775993407164445,-31.0,0
s035,8,0.12935722580645162,0.10255,0.11804733723567373,0.9125615050742775,0.09190000000000002,-0.1203,1.3111,1.4314,45,0.02903225806451613,0.06572499999999999,0.15762500000000002,1550,-7.529996649053715e-06,0.9085401676309679,0.15293533591731265,-5.6090290613890605e-05,-0.05251006525773623,-25.847457627118644,0
s036,1,0.506489935483871,0.378,0.6550702445480591,1.293350381329617,0.62515,0.0098,5.8836,5.8738,63,0.04064516129032258,0.045975,0.671125,1550,-4.463786823905123e-05,0.9161152903406866,0.9289343669250647,-0.0002587773953797732,0.16701844119754472,-20.887323943661972,1
s036,2,0.3376985161290323,0.21315,0.34578571289594867,1.0239449462634904,0.50315,0.0223,3.0291,3.0068,62,0.04,0.0499,0.55305,1550,-8.700501812165497e-05,0.7143659842868363,0.5832452842377261,-3.0162795853602103e-05,-0.1677298428331009,-18.313253012048193,2
s036,3,0.3616836774193548,0.2904,0.36480868346788753,1.0086373746071378,0.518775,0.0251,3.6394,3.6143,43,0.027741935483870966,0.049675,0.56845,1550,-3.552788030431037e-05,0.8497168799460668,0.6329343669250647,-0.0001011618136492889,-0.08492093223613362,-28.37735849056604,2
s036,4,0.35840406451612905,0.29545,0.34700260360127033,0.9681855474607961,0.51835,0.0272,2.6637,2.6365,57,0.036774193548387096,0.048,0.56635,1550,-5.6992830892252915e-05,0.9060879308574468,0.6271846253229975,-8.539632846355915e-05,-0.04542775610403471,-20.529411764705884,2
s036,5,0.320748,0.27335,0.27555124507746637,0.8590868407304977,0.48300000000000004,0.0275,1.6998,1.6723,54,0.03483870967741935,0.053,0.536,1550,-2.2272287045629754e-05,0.890093549385081,0.5462890826873384,-2.8014493314049908e-05,-0.0360019603694548,-20.90625,2
s036,6,0.27299374193548387,0.24054999999999999,0.21897466447837585,0.8021204471774244,0.4064,0.0251,0.9488,0.9237,31,0.02,0.0517,0.4581,1550,1.3895690789384594e-06,0.987280407096738,0.4527839147286822,-9.329338004604223e-05,-0.0011081089742557004,-37.975,1
s036,7,0.2809363870967742,0.26485000000000003,0.22413694395106115,0.7978181411427911,0.4185,0.0198,1.1959,1.1761,25,0.016129032258064516,0.0509,0.4694,1550,-3.373132886671972e-06,1.010865552529565,0.4708649224806202,3.55424165319718e-06,-0.00017197152504158653,-53.285714285714285,1
s036,8,0.35882567741935484,0.2825,0.3715535342646347,1.035467978403418,0.49145000000000005,0.0264,3.9245,3.8981,55,0.035483870967741936,0.0554,0.5468500000000001,1550,-0.00013335291627592774,0.6361048349648882,0.6168654392764857,-4.486999069354972e-05,-0.29928166475489026,-14.91891891891892,2
s037,1,0.15710283870967745,0.1082,0.1452717285896523,0.9246860533949747,0.10597500000000001,-0.0191,1.8928,1.9119,64,0.04129032258064516,0.078675,0.18465,1550,-2.1411561018541026e-05,0.8695590325466733,0.1864121447028424,-0.0001609402582604411,-0.06545508922489973,-16.4468085106383,0
s037,2,0.15198541935483872,0.11265,0.1386393972551661,0.9121827979346518,0.102575,-0.0457,1.6994,1.7451,55,0.035483870967741936,0.0807,0.183275,1550,-3.08023074199796e-05,0.7976401311621416,0.17651149870801033,-0.00016574631544484064,-0.08403357089948453,-20.986301369863014,0
s037,3,0.14834270967741936,0.1066,0.13066648362769004,0.8808360254157772,0.09209999999999999,-0.0642,1.1232,1.1874,79,0.05096774193548387,0.07627500000000001,0.168375,1550,-2.7046010599527795e-05,0.7946120228400736,0.17932164082687338,-7.368730326911619e-05,-0.02621788269846434,-13.9,0
s037,4,0.133813935483871,0.1016,0.12804095962341955,0.9568510358012511,0.07537500000000001,-0.0617,1.5029,1.5646,55,0.035483870967741936,0.0752,0.15057500000000001,1550,-1.8278538761836857e-05,0.8784506888877082,0.16284108527131783,-2.246225731690669e-05,-0.0452276331731573,-20.64864864864865,0
s037,5,0.13758670967741934,0.1012,0.1336328702711863,0.9712558671446357,0.07967500000000001,-0.0608,1.4304,1.4911999999999999,52,0.03354838709677419,0.073225,0.1529,1550,5.912301880183378e-06,1.056186242111125,0.1638919250645995,3.2454781221078385e-05,0.062314344417613965,-22.850746268656717,1
s037,6,0.12229490322580644,0.0984,0.10366337397101809,0.8476438804300308,0.073625,-0.0588,1.0754,1.1341999999999999,53,0.034193548387096775,0.07185,0.145475,1550,9.167923254749937e-07,1.0011390716439477,0.1389639534883721,-1.0432548858864116e-05,-0.000511646584975517,-20.863013698630137,1
s037,7,0.13125670967741937,0.0956,0.16651117088403944,1.2685820230541842,0.0797,-0.1337,2.4371,2.5708,34,0.02193548387096774,0.0691,0.1488,1550,3.854127486528851e-05,1.3958860543780183,0.16005239018087855,-4.339560405565292e-05,0.1690566547107612,-24.42105263157895,1
s037,8,0.11677477419354838,0.08704999999999999,0.11065722909397047,0.947604328536184,0.078825,-0.0604,1.6953,1.7557,35,0.02258064516129032,0.06525,0.144075,1550,1.1152091272059776e-05,1.0721185585688435,0.13387273901808786,-1.557299634186901e-05,-0.010296420299770875,-31.604166666666668,1
s038,1,0.21877658064516128,0.1105,0.25753959818284056,1.1771754556539684,0.23945000000000002,-0.0074,2.6693,2.6767,59,0.03806451612903226,0.0678,0.30725,1550,-5.516895194169391e-05,0.7648901309991891,0.3198472222222222,-3.9997401412209174e-05,-0.10278949333025741,-16.47826086956522,2
s038,2,0.20207690322580646,0.1163,0.24133604665471362,1.1942723217245539,0.18855,-0.0283,2.022,2.0503,57,0.036774193548387096,0.0675,0.25605,1550,-3.372866905560399e-05,0.8011526527298587,0.2855400516795865,3.536894275115149e-05,-0.08997011318725814,-23.242424242424242,2
s038,3,0.1773611612903226,0.10685,0.18933770556764215,1.0675202883760357,0.1541,-0.0399,1.7136,1.7535,57,0.036774193548387096,0.0723,0.2264,1550,-4.1616241604558194e-05,0.7438555454396989,0.23654728682170545,-1.739072912558041e-05,-0.10819548805747259,-20.690140845070424,0
s038,4,0.16761806451612904,0.10885,0.18922147203772852,1.1288779864269007,0.143275,-0.0551,2.2108,2.2659,35,0.02258064516129032,0.0739,0.217175,1550,-2.944581212876602e-05,0.7947641537495699,0.21631692506459949,-3.2036658649198546e-05,-0.1278946290894445,-33.27272727272727,2
s038,5,0.15957574193548388,0.11145,0.1436053088422407,0.8999137787905186,0.142875,-0.0362,1.8283,1.8645,45,0.02903225806451613,0.07455,0.217425,1550,2.9431071026326785e-06,0.9935936533356223,0.197240503875969,2.9854185195783313e-05,-0.0040115061042308164,-18.058823529411764,1
s038,6,0.15879851612903226,0.1026,0.16115244373070725,1.014816969591791,0.1478,-0.0419,1.8804,1.9223000000000001,22,0.014193548387096775,0.07345,0.22125,1550,-1.2802651980560767e-05,0.8649348035661009,0.20067571059431524,1.232497557379032e-05,-0.05451922277984392,-29.41304347826087,0
s038,7,0.1781035483870968,0.1067,0.1900161822488843,1.066880009352139,0.1759,-0.0601,2.0891,2.1492,39,0.025161290322580646,0.072,0.2479,1550,-9.90354938082009e-06,0.937640886246382,0.23605064599483205,-3.0161019636352272e-05,0.0003768652438858322,-26.833333333333332,0
s038,8,0.1549918064516129,0.1037,0.14060745431976612,0.907186969116933,0.15052500000000002,-0.0343,1.749,1.7833,39,0.025161290322580646,0.072,0.222525,1550,-9.123881210302708e-06,0.9413062502389042,0.19107764857881138,6.600661505582584e-05,-0.010589654381599742,-20.383561643835616,0
s039,1,0.171718,0.1127,0.16051424707704198,0.9347494865276526,0.11622500000000002,-0.0095,1.5203,1.5298,81,0.052258064516129035,0.0802,0.19642500000000002,1550,-6.12159886904857e-05,0.6731964057671256,0.21050749354005166,-0.00011618023320263043,-0.10392178817072556,-12.865546218487395,0
s039,2,0.16358890322580646,0.11574999999999999,0.16165565412047814,0.9881762317405467,0.1013,-0.009,2.1337,2.1427,58,0.03741935483870968,0.0844,0.1857,1550,-4.1443509204105655e-05,0.7796580788090332,0.19069160206718347,-0.0001642526868830609,-0.03505342857568594,-16.57777777777778,0
s039,3,0.15144696774193547,0.10675000000000001,0.15668943513955813,1.0346090309151854,0.08772500000000001,-0.0101,2.3764,2.3865,52,0.03354838709677419,0.080775,0.1685,1550,-1.4524037813368742e-05,0.862555921929616,0.1737345607235142,-9.443540524306336e-05,-0.10678232851390637,-18.765432098765434,0
s039,4,0.15691148387096776,0.11145,0.14767745291810383,0.9411453395865043,0.0917,0.0043,1.5804,1.5761,62,0.04,0.0847,0.1764,1550,-8.166134754122783e-06,0.8666556474908131,0.17705510335917313,9.801767452172563e-06,-0.05965751366988882,-17.06741573033708,0
s039,5,0.14577903225806452,0.10175000000000001,0.12871355215648775,0.8829299195697451,0.08725000000000001,0.0016,1.4529,1.4513,71,0.045806451612903226,0.08055,0.1678,1550,-5.532159477653618e-06,0.9365385660159372,0.16267997416020671,1.0894213244032744e-05,-0.038312456083846216,-14.721153846153847,1
s039,6,0.14245245161290324,0.1042,0.13523183001360406,0.9493053940249697,0.07807499999999999,-0.0188,1.8655,1.8842999999999999,75,0.04838709677419355,0.081,0.159075,1550,-2.4203863050179657e-05,0.7629697483751453,0.16238953488372093,-1.2311724838426173e-05,-0.0716507403392212,-15.989473684210527,0
s039,7,0.14883419354838712,0.10544999999999999,0.23132390321482815,1.5542285241804958,0.07865,-0.0248,4.9618,4.9866,13,0.008387096774193548,0.0839,0.16255,1550,-2.640402809606756e-05,0.7907111294211882,0.1716455426356589,3.86395155489902e-05,-0.12261579926950289,-83.375,2
s039,8,0.13440187096774195,0.09985,0.1373621013248212,1.0220176126876748,0.07057500000000001,-0.0219,1.8716,1.8935,52,0.03354838709677419,0.0815,0.15207500000000002,1550,-8.918200536594476e-06,0.9149561176330574,0.1542562661498708,-9.062100061097748e-05,0.004384997402788804,-22.028985507246375,1
s040,1,0.24568432258064515,0.1457,0.25527966759948273,1.039051356092663,0.22552500000000003,-0.1023,2.2518,2.3541,64,0.04129032258064516,0.100925,0.32645,1550,-8.962595745567029e-05,0.6807464650492002,0.33774799741602074,-0.0003184236265251881,-0.1434325462684534,-14.339622641509434,2
s040,2,0.22894677419354842,0.1454,0.2633149778507898,1.1501093591247928,0.19992500000000002,-0.1852,2.5462,2.7314,72,0.04645161290322581,0.10137499999999999,0.3013,1550,-6.240082884664077e-05,0.7498366213923779,0.3356755167958656,-0.00011175650098091527,-0.07680413598962582,-16.159574468085108,2
s040,3,0.24432522580645163,0.15475,0.2451917360914304,1.003542437092547,0.21090000000000003,-0.1047,1.9472,2.0519,85,0.054838709677419356,0.10137499999999999,0.312275,1550,-5.413464149808857e-05,0.7897053595035227,0.32733701550387595,-0.00018284826103433076,-0.04926162306344975,-13.530973451327434,2
s040,4,0.2131565806451613,0.14865,0.20389649617751965,0.9565528730453252,0.19187500000000002,-0.1841,1.6709,1.855,61,0.03935483870967742,0.102175,0.29405000000000003,1550,-1.5010226569326607e-05,0.9040916600972511,0.27873204134366925,-7.841395915989289e-05,-0.0020908495905208047,-18.609756097560975,2
s040,5,0.23133451612903225,0.16044999999999998,0.2032342947364542,0.8785261257640008,0.204875,-0.0915,1.5115,1.603,79,0.05096774193548387,0.1071,0.311975,1550,3.919895666701636e-06,1.0048592574634565,0.3011957364341086,-9.610179864553722e-05,0.013772790757362569,-14.490384615384615,1
s040,6,0.2093488387096774,0.1482,0.19777497779190087,0.944710437853127,0.17807500000000004,-0.1073,2.0062,2.1135,50,0.03225806451612903,0.1095,0.287575,1550,-2.351907092868582e-05,0.8789489605617409,0.2753636950904393,-2.932789898505556e-05,-0.008151208174643487,-22.26865671641791,2
